Opened,Date,Product,Christmas,Chinese NY,Weeknum
18/02/2020 16:07:48,18/02/2020,SP2,NO,NO,8
18/02/2020 16:07:54,18/02/2020,SP2,NO,NO,8
18/02/2020 16:08:01,18/02/2020,SP2,NO,NO,8
18/02/2020 16:08:07,18/02/2020,SP2,NO,NO,8
18/02/2020 16:08:14,18/02/2020,SP2,NO,NO,8
18/02/2020 16:08:20,18/02/2020,SP2,NO,NO,8
18/02/2020 16:08:26,18/02/2020,SP2,NO,NO,8
18/02/2020 16:08:33,18/02/2020,SP2,NO,NO,8
18/02/2020 16:08:39,18/02/2020,SP2,NO,NO,8
19/02/2020 08:55:17,19/02/2020,SP2,NO,NO,8
19/02/2020 09:11:28,19/02/2020,SP2,NO,NO,8
20/02/2020 10:37:12,20/02/2020,SP2,NO,NO,8
15/05/2020 15:05:24,15/05/2020,SP2,NO,NO,20
06/08/2019 09:09:44,06/08/2019,SP2,NO,NO,32
08/08/2019 19:43:08,08/08/2019,SP2,NO,NO,32
25/08/2019 18:08:53,25/08/2019,SP2,NO,NO,35
15/04/2020 09:22:45,15/04/2020,SP2,NO,NO,16
07/01/2020 14:47:50,07/01/2020,SP2,NO,NO,2
07/08/2019 14:11:46,07/08/2019,SP2,NO,NO,32
21/10/2019 12:10:37,21/10/2019,SP2,NO,NO,43
24/02/2020 12:54:54,24/02/2020,SP2,NO,NO,9
26/05/2020 08:22:39,26/05/2020,SP2,NO,NO,22
26/05/2020 09:36:12,26/05/2020,SP2,NO,NO,22
01/06/2020 12:12:40,01/06/2020,SP2,NO,NO,23
07/08/2019 14:06:18,07/08/2019,SP2,NO,NO,32
07/08/2019 14:19:56,07/08/2019,SP2,NO,NO,32
22/10/2019 17:31:14,22/10/2019,SP2,NO,NO,43
04/06/2020 15:02:54,04/06/2020,SP2,NO,NO,23
10/01/2020 07:40:17,10/01/2020,SP2,NO,NO,2
21/01/2020 08:30:54,21/01/2020,SP2,NO,NO,4
04/04/2019 07:32:51,04/04/2019,SP1,NO,NO,14
11/02/2019 17:04:38,11/02/2019,SP1,NO,NO,7
12/02/2019 16:00:19,12/02/2019,SP1,NO,NO,7
08/04/2019 13:12:55,08/04/2019,SP1,NO,NO,15
07/06/2019 10:06:41,07/06/2019,SP1,NO,NO,23
01/04/2019 14:13:00,01/04/2019,SP1,NO,NO,14
14/11/2018 15:48:06,14/11/2018,SP1,NO,NO,46
04/03/2019 08:40:27,04/03/2019,SP1,NO,NO,10
13/02/2019 12:00:37,13/02/2019,SP1,NO,NO,7
15/04/2019 06:10:57,15/04/2019,SP1,NO,NO,16
23/01/2019 10:10:44,23/01/2019,SP1,NO,NO,4
16/01/2019 10:34:59,16/01/2019,SP1,NO,NO,3
12/12/2018 08:32:30,12/12/2018,SP1,NO,NO,50
11/12/2018 10:09:39,11/12/2018,SP1,NO,NO,50
16/04/2019 08:52:47,16/04/2019,SP1,NO,NO,16
09/04/2019 00:31:22,09/04/2019,SP1,NO,NO,15
21/12/2018 07:45:59,21/12/2018,SP1,NO,NO,51
18/01/2019 10:37:04,18/01/2019,SP1,NO,NO,3
22/02/2019 10:49:01,22/02/2019,SP1,NO,NO,8
29/05/2019 07:06:10,29/05/2019,SP1,NO,NO,22
26/06/2019 05:40:36,26/06/2019,SP1,NO,NO,26
11/10/2018 17:11:46,11/10/2018,SP1,NO,NO,41
06/02/2019 08:50:11,06/02/2019,SP1,NO,YES,6
21/12/2018 07:22:06,21/12/2018,SP1,NO,NO,51
17/05/2019 11:25:26,17/05/2019,SP1,NO,NO,20
21/12/2018 07:10:33,21/12/2018,SP1,NO,NO,51
17/01/2019 09:23:04,17/01/2019,SP1,NO,NO,3
30/01/2019 10:21:35,30/01/2019,SP1,NO,NO,5
17/05/2019 02:20:40,17/05/2019,SP1,NO,NO,20
17/05/2019 10:40:30,17/05/2019,SP1,NO,NO,20
20/06/2018 12:25:17,20/06/2018,SP1,NO,NO,25
01/03/2019 13:50:24,01/03/2019,SP1,NO,NO,9
01/03/2019 17:30:45,01/03/2019,SP1,NO,NO,9
01/03/2019 18:00:32,01/03/2019,SP1,NO,NO,9
05/02/2019 08:40:35,05/02/2019,SP1,NO,YES,6
29/01/2019 08:00:18,29/01/2019,SP1,NO,NO,5
19/04/2019 22:05:03,19/04/2019,SP1,NO,NO,16
03/12/2018 13:18:54,03/12/2018,SP1,NO,NO,49
12/12/2018 13:23:32,12/12/2018,SP1,NO,NO,50
19/12/2018 13:05:10,19/12/2018,SP1,NO,NO,51
22/01/2019 11:06:06,22/01/2019,SP1,NO,NO,4
25/01/2019 23:32:43,25/01/2019,SP1,NO,NO,4
31/01/2019 14:41:14,31/01/2019,SP1,NO,NO,5
06/02/2019 21:52:28,06/02/2019,SP1,NO,YES,6
08/02/2019 00:19:00,08/02/2019,SP1,NO,YES,6
22/02/2019 18:08:41,22/02/2019,SP1,NO,NO,8
12/03/2019 19:25:39,12/03/2019,SP1,NO,NO,11
27/03/2019 11:48:50,27/03/2019,SP1,NO,NO,13
29/03/2019 09:05:24,29/03/2019,SP1,NO,NO,13
02/04/2019 06:46:49,02/04/2019,SP1,NO,NO,14
06/05/2019 19:50:27,06/05/2019,SP1,NO,NO,19
17/05/2019 04:08:05,17/05/2019,SP1,NO,NO,20
17/05/2019 10:44:06,17/05/2019,SP1,NO,NO,20
28/06/2019 16:10:46,28/06/2019,SP1,NO,NO,26
21/11/2018 17:48:43,21/11/2018,SP1,NO,NO,47
21/09/2018 07:33:45,21/09/2018,SP1,NO,NO,38
08/02/2019 09:20:44,08/02/2019,SP1,NO,YES,6
05/04/2019 11:11:19,05/04/2019,SP1,NO,NO,14
25/02/2019 08:30:26,25/02/2019,SP1,NO,NO,9
27/03/2019 05:50:22,27/03/2019,SP1,NO,NO,13
05/06/2019 17:06:39,05/06/2019,SP1,NO,NO,23
09/01/2019 17:47:59,09/01/2019,SP1,NO,NO,2
18/03/2019 08:10:28,18/03/2019,SP1,NO,NO,12
04/06/2019 11:42:29,04/06/2019,SP1,NO,NO,23
30/01/2019 11:09:28,30/01/2019,SP1,NO,NO,5
25/01/2019 17:40:55,25/01/2019,SP1,NO,NO,4
21/03/2019 21:00:25,21/03/2019,SP1,NO,NO,12
23/05/2019 09:09:14,23/05/2019,SP1,NO,NO,21
19/03/2019 06:53:17,19/03/2019,SP1,NO,NO,12
24/01/2019 21:25:09,24/01/2019,SP1,NO,NO,4
01/04/2019 18:23:38,01/04/2019,SP1,NO,NO,14
22/04/2019 10:17:08,22/04/2019,SP1,NO,NO,17
12/06/2019 12:23:47,12/06/2019,SP1,NO,NO,24
22/10/2018 07:38:57,22/10/2018,SP1,NO,NO,43
02/01/2019 10:06:44,02/01/2019,SP1,YES,NO,1
24/01/2019 06:44:20,24/01/2019,SP1,NO,NO,4
07/03/2019 11:15:40,07/03/2019,SP1,NO,NO,10
07/03/2019 11:20:31,07/03/2019,SP1,NO,NO,10
15/03/2019 09:21:46,15/03/2019,SP1,NO,NO,11
10/04/2019 10:53:16,10/04/2019,SP1,NO,NO,15
23/04/2019 10:35:08,23/04/2019,SP1,NO,NO,17
26/04/2019 07:20:37,26/04/2019,SP1,NO,NO,17
16/05/2019 08:08:32,16/05/2019,SP1,NO,NO,20
17/05/2019 11:25:10,17/05/2019,SP1,NO,NO,20
23/05/2019 11:20:40,23/05/2019,SP1,NO,NO,21
04/06/2019 10:51:57,04/06/2019,SP1,NO,NO,23
24/06/2019 12:32:30,24/06/2019,SP1,NO,NO,26
24/01/2019 00:14:22,24/01/2019,SP1,NO,NO,4
28/02/2019 12:36:48,28/02/2019,SP1,NO,NO,9
05/03/2019 12:23:45,05/03/2019,SP1,NO,NO,10
18/02/2019 15:29:05,18/02/2019,SP1,NO,NO,8
18/02/2019 15:29:28,18/02/2019,SP1,NO,NO,8
18/02/2019 15:29:48,18/02/2019,SP1,NO,NO,8
10/05/2019 14:34:14,10/05/2019,SP1,NO,NO,19
20/11/2018 09:00:55,20/11/2018,SP1,NO,NO,47
14/12/2018 15:00:11,14/12/2018,SP1,NO,NO,50
15/01/2019 13:00:24,15/01/2019,SP1,NO,NO,3
05/04/2019 04:38:28,05/04/2019,SP1,NO,NO,14
30/08/2018 15:14:57,30/08/2018,SP1,NO,NO,35
22/02/2019 01:18:51,22/02/2019,SP1,NO,NO,8
13/02/2019 07:43:10,13/02/2019,SP1,NO,NO,7
15/03/2019 22:37:50,15/03/2019,SP1,NO,NO,11
11/01/2019 10:40:31,11/01/2019,SP1,NO,NO,2
27/02/2019 09:32:44,27/02/2019,SP1,NO,NO,9
07/01/2019 16:10:23,07/01/2019,SP1,NO,NO,2
04/02/2019 13:53:59,04/02/2019,SP1,NO,YES,6
20/03/2019 13:30:40,20/03/2019,SP1,NO,NO,12
01/04/2019 08:20:47,01/04/2019,SP1,NO,NO,14
02/04/2019 16:10:25,02/04/2019,SP1,NO,NO,14
15/04/2019 20:50:32,15/04/2019,SP1,NO,NO,16
20/12/2018 09:38:37,20/12/2018,SP1,NO,NO,51
17/05/2019 11:25:12,17/05/2019,SP1,NO,NO,20
17/05/2019 11:25:17,17/05/2019,SP1,NO,NO,20
01/08/2018 23:12:51,01/08/2018,SP1,NO,NO,31
02/08/2018 10:51:02,02/08/2018,SP1,NO,NO,31
26/06/2019 21:00:49,26/06/2019,SP1,NO,NO,26
20/11/2018 16:12:02,20/11/2018,SP1,NO,NO,47
21/11/2018 09:39:16,21/11/2018,SP1,NO,NO,47
26/02/2019 12:18:40,26/02/2019,SP1,NO,NO,9
22/04/2019 20:35:04,22/04/2019,SP1,NO,NO,17
22/05/2019 06:10:55,22/05/2019,SP1,NO,NO,21
31/05/2019 05:54:40,31/05/2019,SP1,NO,NO,22
29/08/2018 17:55:53,29/08/2018,SP1,NO,NO,35
26/10/2018 10:01:23,26/10/2018,SP1,NO,NO,43
26/10/2018 10:01:52,26/10/2018,SP1,NO,NO,43
26/10/2018 11:31:00,26/10/2018,SP1,NO,NO,43
26/10/2018 12:10:58,26/10/2018,SP1,NO,NO,43
26/10/2018 12:20:59,26/10/2018,SP1,NO,NO,43
13/12/2018 14:25:57,13/12/2018,SP1,NO,NO,50
01/02/2019 05:08:25,01/02/2019,SP1,NO,NO,5
12/02/2019 02:25:34,12/02/2019,SP1,NO,NO,7
12/03/2019 13:40:45,12/03/2019,SP1,NO,NO,11
20/03/2019 06:40:26,20/03/2019,SP1,NO,NO,12
20/03/2019 08:10:38,20/03/2019,SP1,NO,NO,12
20/03/2019 08:31:01,20/03/2019,SP1,NO,NO,12
04/04/2019 10:40:23,04/04/2019,SP1,NO,NO,14
09/05/2019 13:41:21,09/05/2019,SP1,NO,NO,19
09/05/2019 14:31:17,09/05/2019,SP1,NO,NO,19
29/05/2019 06:07:45,29/05/2019,SP1,NO,NO,22
20/11/2018 12:53:25,20/11/2018,SP1,NO,NO,47
17/05/2019 11:25:15,17/05/2019,SP1,NO,NO,20
17/05/2019 11:25:20,17/05/2019,SP1,NO,NO,20
12/03/2019 21:34:17,12/03/2019,SP1,NO,NO,11
25/02/2019 11:47:31,25/02/2019,SP1,NO,NO,9
26/09/2018 12:24:18,26/09/2018,SP1,NO,NO,39
22/01/2019 07:01:01,22/01/2019,SP1,NO,NO,4
13/02/2019 07:42:10,13/02/2019,SP1,NO,NO,7
27/02/2019 11:57:01,27/02/2019,SP1,NO,NO,9
28/02/2019 12:21:44,28/02/2019,SP1,NO,NO,9
28/02/2019 12:28:33,28/02/2019,SP1,NO,NO,9
03/03/2019 09:38:40,03/03/2019,SP1,NO,NO,10
13/03/2019 07:43:03,13/03/2019,SP1,NO,NO,11
28/03/2019 13:08:12,28/03/2019,SP1,NO,NO,13
04/06/2019 10:50:36,04/06/2019,SP1,NO,NO,23
04/06/2019 10:53:54,04/06/2019,SP1,NO,NO,23
23/01/2019 10:02:07,23/01/2019,SP1,NO,NO,4
24/06/2019 18:53:05,24/06/2019,SP1,NO,NO,26
09/11/2018 11:40:23,09/11/2018,SP1,NO,NO,45
13/12/2018 14:02:11,13/12/2018,SP1,NO,NO,50
16/01/2019 12:00:32,16/01/2019,SP1,NO,NO,3
03/04/2019 14:40:45,03/04/2019,SP1,NO,NO,14
06/05/2019 16:16:25,06/05/2019,SP1,NO,NO,19
02/04/2019 06:09:36,02/04/2019,SP1,NO,NO,14
20/12/2018 07:59:12,20/12/2018,SP1,NO,NO,51
29/11/2018 10:14:40,29/11/2018,SP1,NO,NO,48
30/11/2018 14:37:47,30/11/2018,SP1,NO,NO,48
30/11/2018 15:54:05,30/11/2018,SP1,NO,NO,48
02/01/2019 12:40:44,02/01/2019,SP1,YES,NO,1
17/04/2019 15:23:23,17/04/2019,SP1,NO,NO,16
24/04/2019 15:13:27,24/04/2019,SP1,NO,NO,17
11/12/2018 07:01:57,11/12/2018,SP1,NO,NO,50
14/05/2019 09:04:18,14/05/2019,SP1,NO,NO,20
21/01/2019 12:46:23,21/01/2019,SP1,NO,NO,4
09/11/2018 10:35:30,09/11/2018,SP1,NO,NO,45
12/12/2018 08:05:25,12/12/2018,SP1,NO,NO,50
26/02/2019 10:38:29,26/02/2019,SP1,NO,NO,9
06/03/2019 15:50:40,06/03/2019,SP1,NO,NO,10
16/01/2019 16:18:30,16/01/2019,SP1,NO,NO,3
13/12/2018 14:26:35,13/12/2018,SP1,NO,NO,50
03/05/2019 11:50:37,03/05/2019,SP1,NO,NO,18
28/05/2019 07:16:17,28/05/2019,SP1,NO,NO,22
15/11/2018 11:12:59,15/11/2018,SP1,NO,NO,46
12/01/2019 17:40:56,12/01/2019,SP1,NO,NO,2
19/03/2019 18:25:46,19/03/2019,SP1,NO,NO,12
16/01/2019 02:49:16,16/01/2019,SP1,NO,NO,3
18/12/2018 15:06:16,18/12/2018,SP1,NO,NO,51
18/12/2018 16:11:31,18/12/2018,SP1,NO,NO,51
18/12/2018 16:14:30,18/12/2018,SP1,NO,NO,51
18/12/2018 16:19:59,18/12/2018,SP1,NO,NO,51
21/12/2018 17:16:37,21/12/2018,SP1,NO,NO,51
28/01/2019 12:29:18,28/01/2019,SP1,NO,NO,5
12/03/2019 11:37:54,12/03/2019,SP1,NO,NO,11
21/12/2018 08:22:38,21/12/2018,SP1,NO,NO,51
24/04/2019 16:08:38,24/04/2019,SP1,NO,NO,17
22/01/2019 10:31:51,22/01/2019,SP1,NO,NO,4
22/02/2019 11:58:25,22/02/2019,SP1,NO,NO,8
03/06/2019 12:53:08,03/06/2019,SP1,NO,NO,23
27/12/2018 07:42:57,27/12/2018,SP1,YES,NO,52
12/04/2019 15:12:07,12/04/2019,SP1,NO,NO,15
09/08/2018 05:45:25,09/08/2018,SP1,NO,NO,32
10/04/2019 11:19:29,10/04/2019,SP1,NO,NO,15
21/12/2018 08:03:12,21/12/2018,SP1,NO,NO,51
27/02/2019 06:54:23,27/02/2019,SP1,NO,NO,9
02/04/2019 11:54:48,02/04/2019,SP1,NO,NO,14
14/05/2019 03:29:53,14/05/2019,SP1,NO,NO,20
18/12/2018 16:37:34,18/12/2018,SP1,NO,NO,51
30/10/2018 13:18:44,30/10/2018,SP1,NO,NO,44
27/02/2019 08:18:39,27/02/2019,SP1,NO,NO,9
21/12/2018 14:51:58,21/12/2018,SP1,NO,NO,51
18/03/2019 06:43:44,18/03/2019,SP1,NO,NO,12
18/12/2018 14:53:30,18/12/2018,SP1,NO,NO,51
18/12/2018 14:59:25,18/12/2018,SP1,NO,NO,51
18/12/2018 15:03:00,18/12/2018,SP1,NO,NO,51
18/12/2018 15:09:56,18/12/2018,SP1,NO,NO,51
18/12/2018 16:16:39,18/12/2018,SP1,NO,NO,51
18/12/2018 16:21:30,18/12/2018,SP1,NO,NO,51
18/12/2018 16:24:15,18/12/2018,SP1,NO,NO,51
18/12/2018 16:28:53,18/12/2018,SP1,NO,NO,51
17/01/2019 07:03:48,17/01/2019,SP1,NO,NO,3
01/02/2019 03:14:42,01/02/2019,SP1,NO,NO,5
14/05/2019 03:33:23,14/05/2019,SP1,NO,NO,20
17/10/2018 12:10:20,17/10/2018,SP1,NO,NO,42
20/02/2019 18:04:46,20/02/2019,SP1,NO,NO,8
15/03/2019 14:35:08,15/03/2019,SP1,NO,NO,11
09/08/2018 18:32:05,09/08/2018,SP1,NO,NO,32
09/08/2018 18:34:50,09/08/2018,SP1,NO,NO,32
09/08/2018 18:40:00,09/08/2018,SP1,NO,NO,32
09/08/2018 20:33:49,09/08/2018,SP1,NO,NO,32
09/08/2018 20:40:19,09/08/2018,SP1,NO,NO,32
13/08/2018 18:13:50,13/08/2018,SP1,NO,NO,33
13/08/2018 18:23:47,13/08/2018,SP1,NO,NO,33
16/10/2018 08:54:24,16/10/2018,SP1,NO,NO,42
29/03/2019 10:58:45,29/03/2019,SP1,NO,NO,13
05/03/2019 17:07:23,05/03/2019,SP1,NO,NO,10
17/01/2019 10:12:31,17/01/2019,SP1,NO,NO,3
10/01/2019 22:21:35,10/01/2019,SP1,NO,NO,2
16/08/2018 16:43:59,16/08/2018,SP1,NO,NO,33
21/08/2018 19:07:50,21/08/2018,SP1,NO,NO,34
27/07/2018 11:52:58,27/07/2018,SP1,NO,NO,30
09/08/2018 18:37:16,09/08/2018,SP1,NO,NO,32
09/08/2018 20:42:40,09/08/2018,SP1,NO,NO,32
09/08/2018 20:45:16,09/08/2018,SP1,NO,NO,32
13/08/2018 22:42:38,13/08/2018,SP1,NO,NO,33
15/08/2018 16:36:23,15/08/2018,SP1,NO,NO,33
15/08/2018 16:42:31,15/08/2018,SP1,NO,NO,33
15/08/2018 16:46:47,15/08/2018,SP1,NO,NO,33
15/08/2018 17:03:03,15/08/2018,SP1,NO,NO,33
21/08/2018 17:06:06,21/08/2018,SP1,NO,NO,34
21/08/2018 18:50:27,21/08/2018,SP1,NO,NO,34
12/11/2018 11:52:42,12/11/2018,SP1,NO,NO,46
13/11/2018 14:50:02,13/11/2018,SP1,NO,NO,46
10/04/2019 06:30:33,10/04/2019,SP1,NO,NO,15
26/06/2019 21:31:16,26/06/2019,SP1,NO,NO,26
26/10/2018 11:30:41,26/10/2018,SP1,NO,NO,43
25/10/2018 13:00:33,25/10/2018,SP1,NO,NO,43
15/01/2019 14:48:41,15/01/2019,SP1,NO,NO,3
13/12/2018 14:08:25,13/12/2018,SP1,NO,NO,50
31/01/2019 14:12:42,31/01/2019,SP1,NO,NO,5
05/03/2019 20:22:49,05/03/2019,SP1,NO,NO,10
05/03/2019 20:24:01,05/03/2019,SP1,NO,NO,10
05/03/2019 20:26:49,05/03/2019,SP1,NO,NO,10
05/03/2019 20:26:54,05/03/2019,SP1,NO,NO,10
05/03/2019 20:26:58,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:03,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:07,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:12,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:17,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:26,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:30,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:35,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:40,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:44,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:49,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:54,05/03/2019,SP1,NO,NO,10
05/03/2019 20:27:58,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:03,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:07,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:12,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:16,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:21,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:25,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:30,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:35,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:39,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:44,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:49,05/03/2019,SP1,NO,NO,10
05/03/2019 20:28:53,05/03/2019,SP1,NO,NO,10
05/03/2019 20:57:02,05/03/2019,SP1,NO,NO,10
05/03/2019 22:14:21,05/03/2019,SP1,NO,NO,10
02/04/2019 16:02:46,02/04/2019,SP1,NO,NO,14
25/02/2019 10:17:35,25/02/2019,SP1,NO,NO,9
09/08/2018 04:48:36,09/08/2018,SP1,NO,NO,32
09/08/2018 17:54:02,09/08/2018,SP1,NO,NO,32
09/08/2018 18:23:08,09/08/2018,SP1,NO,NO,32
21/08/2018 17:12:18,21/08/2018,SP1,NO,NO,34
21/08/2018 17:20:41,21/08/2018,SP1,NO,NO,34
21/08/2018 17:36:23,21/08/2018,SP1,NO,NO,34
21/08/2018 17:41:30,21/08/2018,SP1,NO,NO,34
21/08/2018 17:47:13,21/08/2018,SP1,NO,NO,34
03/09/2018 06:34:43,03/09/2018,SP1,NO,NO,36
10/05/2019 16:07:39,10/05/2019,SP1,NO,NO,19
30/01/2019 10:05:34,30/01/2019,SP1,NO,NO,5
27/03/2019 11:12:18,27/03/2019,SP1,NO,NO,13
18/06/2019 00:36:23,18/06/2019,SP1,NO,NO,25
09/08/2018 04:08:11,09/08/2018,SP1,NO,NO,32
09/08/2018 04:31:06,09/08/2018,SP1,NO,NO,32
09/08/2018 04:53:04,09/08/2018,SP1,NO,NO,32
09/08/2018 18:02:28,09/08/2018,SP1,NO,NO,32
09/08/2018 20:37:47,09/08/2018,SP1,NO,NO,32
09/08/2018 20:47:58,09/08/2018,SP1,NO,NO,32
13/08/2018 22:37:00,13/08/2018,SP1,NO,NO,33
24/01/2019 05:52:00,24/01/2019,SP1,NO,NO,4
25/02/2019 08:19:48,25/02/2019,SP1,NO,NO,9
22/01/2019 14:35:19,22/01/2019,SP1,NO,NO,4
25/02/2019 11:03:44,25/02/2019,SP1,NO,NO,9
25/02/2019 11:04:03,25/02/2019,SP1,NO,NO,9
18/06/2019 08:16:46,18/06/2019,SP1,NO,NO,25
09/10/2018 06:24:34,09/10/2018,SP1,NO,NO,41
09/10/2018 06:30:35,09/10/2018,SP1,NO,NO,41
12/12/2018 23:11:41,12/12/2018,SP1,NO,NO,50
19/03/2019 15:35:14,19/03/2019,SP1,NO,NO,12
05/06/2019 15:52:01,05/06/2019,SP1,NO,NO,23
25/03/2019 11:03:21,25/03/2019,SP1,NO,NO,13
16/01/2019 13:03:02,16/01/2019,SP1,NO,NO,3
15/02/2019 10:18:39,15/02/2019,SP1,NO,NO,7
12/03/2019 13:51:29,12/03/2019,SP1,NO,NO,11
25/04/2019 12:10:46,25/04/2019,SP1,NO,NO,17
07/08/2018 06:03:00,07/08/2018,SP1,NO,NO,32
13/08/2018 23:13:46,13/08/2018,SP1,NO,NO,33
15/11/2018 12:39:26,15/11/2018,SP1,NO,NO,46
01/02/2019 13:38:16,01/02/2019,SP1,NO,NO,5
12/04/2019 18:22:47,12/04/2019,SP1,NO,NO,15
26/10/2018 10:20:47,26/10/2018,SP1,NO,NO,43
26/10/2018 10:30:50,26/10/2018,SP1,NO,NO,43
26/10/2018 12:20:49,26/10/2018,SP1,NO,NO,43
08/01/2019 12:50:16,08/01/2019,SP1,NO,NO,2
24/01/2019 10:24:04,24/01/2019,SP1,NO,NO,4
26/02/2019 11:10:38,26/02/2019,SP1,NO,NO,9
26/03/2019 13:09:23,26/03/2019,SP1,NO,NO,13
22/10/2018 14:23:09,22/10/2018,SP1,NO,NO,43
07/08/2018 05:29:03,07/08/2018,SP1,NO,NO,32
07/08/2018 05:43:48,07/08/2018,SP1,NO,NO,32
07/08/2018 05:49:36,07/08/2018,SP1,NO,NO,32
07/08/2018 05:54:54,07/08/2018,SP1,NO,NO,32
07/08/2018 05:59:12,07/08/2018,SP1,NO,NO,32
07/08/2018 06:08:14,07/08/2018,SP1,NO,NO,32
07/08/2018 07:24:37,07/08/2018,SP1,NO,NO,32
09/08/2018 03:29:16,09/08/2018,SP1,NO,NO,32
09/08/2018 04:13:04,09/08/2018,SP1,NO,NO,32
09/08/2018 04:16:55,09/08/2018,SP1,NO,NO,32
09/08/2018 04:40:59,09/08/2018,SP1,NO,NO,32
09/08/2018 05:07:35,09/08/2018,SP1,NO,NO,32
09/08/2018 05:11:10,09/08/2018,SP1,NO,NO,32
09/08/2018 05:49:56,09/08/2018,SP1,NO,NO,32
09/08/2018 05:53:48,09/08/2018,SP1,NO,NO,32
09/08/2018 11:37:44,09/08/2018,SP1,NO,NO,32
09/08/2018 16:07:22,09/08/2018,SP1,NO,NO,32
09/08/2018 17:57:02,09/08/2018,SP1,NO,NO,32
09/08/2018 17:59:39,09/08/2018,SP1,NO,NO,32
09/08/2018 18:26:02,09/08/2018,SP1,NO,NO,32
09/08/2018 18:29:24,09/08/2018,SP1,NO,NO,32
09/08/2018 20:48:16,09/08/2018,SP1,NO,NO,32
13/08/2018 22:49:17,13/08/2018,SP1,NO,NO,33
13/08/2018 22:56:15,13/08/2018,SP1,NO,NO,33
16/08/2018 13:19:15,16/08/2018,SP1,NO,NO,33
21/08/2018 17:57:21,21/08/2018,SP1,NO,NO,34
21/08/2018 19:02:51,21/08/2018,SP1,NO,NO,34
16/10/2018 09:30:18,16/10/2018,SP1,NO,NO,42
18/10/2018 12:50:19,18/10/2018,SP1,NO,NO,42
26/10/2018 05:14:22,26/10/2018,SP1,NO,NO,43
30/10/2018 15:21:50,30/10/2018,SP1,NO,NO,44
05/11/2018 12:35:33,05/11/2018,SP1,NO,NO,45
05/11/2018 12:52:59,05/11/2018,SP1,NO,NO,45
21/11/2018 10:50:58,21/11/2018,SP1,NO,NO,47
27/11/2018 15:17:53,27/11/2018,SP1,NO,NO,48
06/12/2018 15:12:59,06/12/2018,SP1,NO,NO,49
06/12/2018 15:19:13,06/12/2018,SP1,NO,NO,49
06/12/2018 15:24:56,06/12/2018,SP1,NO,NO,49
11/12/2018 12:24:43,11/12/2018,SP1,NO,NO,50
12/12/2018 13:31:01,12/12/2018,SP1,NO,NO,50
13/12/2018 14:13:23,13/12/2018,SP1,NO,NO,50
28/02/2019 12:22:01,28/02/2019,SP1,NO,NO,9
19/03/2019 15:11:14,19/03/2019,SP1,NO,NO,12
06/06/2019 09:29:15,06/06/2019,SP1,NO,NO,23
09/08/2018 05:41:35,09/08/2018,SP1,NO,NO,32
12/10/2018 14:27:26,12/10/2018,SP1,NO,NO,41
29/01/2019 15:34:48,29/01/2019,SP1,NO,NO,5
21/03/2019 22:10:45,21/03/2019,SP1,NO,NO,12
04/04/2019 07:30:57,04/04/2019,SP1,NO,NO,14
15/08/2018 16:55:21,15/08/2018,SP1,NO,NO,33
17/01/2019 10:46:37,17/01/2019,SP1,NO,NO,3
27/02/2019 08:12:08,27/02/2019,SP1,NO,NO,9
14/05/2019 08:20:38,14/05/2019,SP1,NO,NO,20
13/11/2018 15:46:34,13/11/2018,SP1,NO,NO,46
27/11/2018 12:12:46,27/11/2018,SP1,NO,NO,48
03/01/2019 16:12:35,03/01/2019,SP1,YES,NO,1
03/01/2019 16:12:43,03/01/2019,SP1,YES,NO,1
03/01/2019 16:12:51,03/01/2019,SP1,YES,NO,1
03/01/2019 16:12:58,03/01/2019,SP1,YES,NO,1
28/01/2019 11:15:22,28/01/2019,SP1,NO,NO,5
02/11/2018 09:34:47,02/11/2018,SP1,NO,NO,44
04/03/2019 05:52:29,04/03/2019,SP1,NO,NO,10
12/11/2018 16:38:20,12/11/2018,SP1,NO,NO,46
01/03/2019 14:34:29,01/03/2019,SP1,NO,NO,9
26/10/2018 11:20:33,26/10/2018,SP1,NO,NO,43
08/03/2019 16:30:47,08/03/2019,SP1,NO,NO,10
